Particle, PH, ToF, MCP PH
a1400, 40.825153, 75.635498, 49.755783
a1400, 39.890487, 74.414367, 106.69479
a1400, 39.604976, 76.020965, 59.309047
a1400, 40.942565, 75.446228, 16.173334
a1400, 39.707878, 74.230163, 7.8283333
a1400, 40.089664, 75.477203, 65.466362
a1400, 40.981109, 74.743652, 57.231666
a1400, 39.169918, 74.028198, 27.738332
a1400, 40.282054, 74.817474, 104.58683
a1400, 39.523819, 74.508117, 192.67536
a1400, 41.139938, 73.643585, 51.361061
a1400, 40.21754, 75.412536, 9.0916662
a1400, 40.697738, 73.477294, 68.142425
a1400, 40.279285, 75.284149, 77.705955
a1400, 40.292736, 76.327758, 28.003334
a1400, 40.698524, 74.600524, 142.8325
a1400, 40.388793, 74.362976, 44.372379
a1400, 40.65118, 75.481018, 111.88095
a1400, 40.005718, 73.778045, 50.647052
a1400, 40.521457, 76.240203, 24.489999
a1400, 40.616691, 76.609924, 17.534999
a1400, 40.316452, 76.586486, 58.459999
a1400, 40.951877, 74.830169, 103.10131
a1400, 40.411064, 73.634674, 56.335758
a1400, 38.88932, 74.027618, 20.421667
a1400, 40.174373, 74.968536, 91.345001
a1400, 39.759124, 75.55841, 18.264999
a1400, 40.294132, 73.959655, 26.95
a1400, 40.766166, 75.853424, 17.246666
a1400, 40.0709, 73.662536, 27.336666
a1400, 40.650085, 72.026184, 24.661666
a1400, 40.116874, 74.882019, 6.4666667
a1400, 40.545997, 76.219451, 38.790386
a1400, 40.789524, 73.650512, 45.701274
a1400, 39.932106, 76.886718, 52.381469
a1400, 41.178951, 75.265258, 19.883333
a1400, 40.762966, 73.752838, 32.218334
a1400, 40.512863, 73.852905, 35.086666
a1400, 40.908664, 74.336731, 171.80369
a1400, 40.017959, 75.511047, 67.933334
a1400, 41.269256, 76.667724, 13.416667
a1400, 41.054172, 74.68692, 117.82917
a1400, 39.93177, 72.285339, 10.909999
a1400, 39.919223, 74.433868, 11.798333
a1400, 40.537506, 74.560394, 39.856189
a1400, 40.273124, 74.907745, 76.707275
a1400, 40.247089, 77.466644, 181.05484
a1400, 41.059707, 74.881317, 139.285
a1400, 40.356426, 73.351318, 65.69123
a1400, 39.231407, 72.479461, 28.255909
a1400, 39.533271, 75.442565, 5.8383331
a1400, 40.283119, 76.736908, 23.333334
a1400, 39.807903, 76.484497, 43.128334
a1400, 39.544582, 75.229309, 54.479698
a1400, 40.136596, 75.412506, 40.488094
a1400, 39.650466, 75.683593, 24.373333
a1400, 40.413921, 74.569488, 28.248136
a1400, 40.472133, 75.062927, 119.89626
a1400, 40.764518, 72.61203, 105.63916
a1400, 40.346672, 76.852417, 84.983589
a1400, 40.026195, 75.832489, 33.763332
a1400, 40.086639, 73.728454, 14.055832
a1400, 40.331016, 75.937561, 32.490001
a1400, 39.551937, 74.000549, 39.761154
a1400, 39.525146, 73.548706, 142.60916
a1400, 40.575614, 73.553649, 75.15641
a1400, 41.066757, 72.36383, 81.243331
a1400, 40.175212, 76.089874, 61.451667
a1400, 40.810424, 76.128967, 71.156669
a1400, 40.406539, 74.68753, 68.853332
a1400, 40.873065, 74.261535, 53.246666
a1400, 39.814659, 75.059875, 30.16106
a1400, 40.293792, 71.885894, 104.83628
a1400, 39.826858, 74.621826, 67.186668
a1400, 40.300705, 72.563659, 18.084999
a1400, 40.479732, 73.408813, 110.96333
a1400, 40.183967, 74.237243, 138.95518
a1400, 41.117481, 73.837707, 96.308128
a1400, 41.187389, 75.128265, 18.641666
a1400, 39.842372, 76.270294, 61.671665
a1400, 40.253238, 76.579437, 53.256248
a1400, 40.505104, 76.762298, 9.4216671
a1400, 40.566783, 76.113922, 45.494216
a1400, 40.190044, 74.301696, 77.595954
a1400, 40.562294, 74.634491, 13.63
a1400, 40.97647, 75.249633, 110.18359
a1400, 39.728767, 75.80899, 161.87666
a1400, 40.49916, 74.799926, 24.921667
a1400, 40.617164, 75.233978, 31.791666
a1400, 40.497814, 75.53717, 11.536666
a1400, 40.170162, 74.489471, 36.044998
a1400, 40.180034, 76.803527, 76.978042
a1400, 40.038383, 73.623291, 92.015457
a1400, 39.600219, 74.679229, 6.375
a1400, 40.318714, 73.38034, 69.851669
a1400, 39.248416, 74.57138, 26.621666
a1400, 39.794826, 71.95874, 32.396667
a1400, 40.169078, 73.361236, 13.466666
a1400, 40.031105, 74.18283, 7.5866665
a1400, 39.984767, 73.813507, 58.025951
a1400, 40.260738, 76.76007, 96.098487
a1400, 40.820171, 75.359985, 73.375
a1400, 41.114265, 71.55194, 10.373095
a1400, 40.133163, 77.260864, 24.929847
a1400, 39.995903, 73.40451, 83.437896
a1400, 40.757019, 74.346923, 113.29392
a1400, 40.823379, 75.738067, 41.152381
a1400, 40.632503, 73.548156, 109.87743
a1400, 40.286838, 74.247192, 39.534999
a1400, 39.826149, 74.978576, 58.849998
a1400, 41.148742, 75.256713, 33.543335
a1400, 40.407531, 75.337768, 71.136665
a1400, 40.11156, 71.393676, 65.599037
a1400, 39.420486, 77.524078, 104.855
a1400, 40.776783, 74.648071, 107.48897
a1400, 39.632297, 75.66397, 107.89339
a1400, 40.228195, 74.986572, 145.45666
a1400, 39.824955, 75.160095, 51.979118
a1400, 40.359008, 72.767059, 190.04986
a1400, 40.168804, 74.094207, 96.96833
a1400, 40.333797, 75.448242, 28.866666
a1400, 40.024894, 75.653411, 40.870384
a1400, 40.553066, 74.531189, 9.0150003
a1400, 40.093013, 76.955963, 20.318332
a1400, 40.466758, 74.38031, 82.319999
a1400, 40.311367, 73.060546, 73.805
a1400, 40.036022, 74.807495, 21.688333
a1400, 40.121074, 76.735168, 25.607856
a1400, 39.864643, 213.57959, 5.7211537
a1400, 40.980999, 76.921905, 25.676666
a1400, 40.614887, 73.663513, 35.781665
a1400, 40.732875, 75.505157, 101.87333
a1400, 40.769905, 76.854278, 152.49333
a1400, 40.698749, 73.583129, 91.724998
a1400, 40.464859, 76.980346, 9.8699998
a1400, 39.203075, 76.665588, 12.255
a1400, 39.724262, 77.292053, 122.36775
a1400, 40.916847, 74.459808, 29.131666
a1400, 39.697097, 76.972229, 117.03285
a1400, 40.891998, 74.571472, 119.245
a1400, 40.635116, 73.98471, 152.59832
a1400, 40.163364, 74.655487, 61.521667
a1400, 40.362739, 74.912475, 108.12004
a1400, 40.528949, 74.730346, 57.957943
a1400, 40.154438, 76.665924, 51.188331
a1400, 40.175033, 74.763946, 49.223331
a1400, 39.773334, 73.952087, 75.281669
a1400, 39.918838, 75.105041, 40.878334
a1400, 40.472831, 73.329193, 38.801666
a1400, 40.74897, 74.564392, 46.294647
a1400, 39.774696, 75.688201, 19.696281
a1400, 40.004062, 75.175079, 121.14167
a1400, 40.851535, 76.586792, 66.683334
a1400, 40.030281, 75.286285, 38.70985
a1400, 39.209831, 75.733367, 13.46
a1400, 40.899791, 75.467254, 129.18621
a1400, 39.912296, 74.638366, 26.506666
a1400, 40.210868, 72.608551, 20.626514
a1400, 41.028976, 74.800415, 97.208335
a1400, 40.633762, 75.970825, 128.35768
a1400, 40.447586, 73.514862, 14.01
a1400, 40.438262, 73.395141, 56.724998
a1400, 41.172504, 73.778045, 70.819694
a1400, 39.920967, 75.274993, 58.762779
a1400, 40.622409, 73.612365, 102.71547
a1400, 40.012218, 74.972961, 19.875
a1400, 40.312156, 73.881469, 44.504165
a1400, 39.738723, 74.439025, 120.42772
a1400, 39.424312, 74.779907, 67.451667
a1400, 39.42377, 73.572631, 78.462616
a1400, 40.065475, 74.389526, 36.396667
a1400, 39.465465, 75.961547, 60.717941
a1400, 40.390926, 74.977142, 42.808528
a1400, 39.325725, 74.904663, 31.048334
a1400, 39.406616, 75.28305, 93.650001
a1400, 40.021797, 75.770446, 89.642379
a1400, 39.169307, 74.709014, 7.0366668
a1400, 40.278915, 76.067932, 13.574999
a1400, 40.874183, 75.05249, 37.1725
a1400, 40.593177, 75.529541, 31.961666
a1400, 40.808303, 73.570831, 93.980796
a1400, 40.584869, 75.423675, 22.454999
a1400, 39.735122, 75.661865, 54.425304
a1400, 40.047771, 74.683288, 48.893333
a1400, 39.37466, 75.532074, 50.938331
a1400, 40.40179, 76.360534, 31.745
a1400, 40.962276, 74.736114, 28.545909
a1400, 39.951343, 75.627441, 98.680717
a1400, 40.445629, 75.332214, 74.096664
a1400, 40.31776, 73.244201, 107.33166
a1400, 39.816783, 76.175811, 35.338333
a1400, 40.9351, 75.692108, 6.96
a1400, 40.106182, 75.052337, 72.438331
a1400, 40.643215, 75.012298, 36.298725
a1400, 40.516059, 74.156921, 73.841667
a1400, 41.025955, 76.38562, 29.175909
a1400, 39.523738, 75.349182, 66.988334
a1400, 39.70433, 74.946228, 19.471666
a1400, 40.069618, 73.968597, 64.121666
a1400, 39.373989, 74.380615, 62.236667
a1400, 40.213378, 73.754974, 64.716667
a1400, 39.736354, 76.298858, 47.442855
a1400, 40.185657, 72.441986, 18.136428
a1400, 40.951774, 75.72232, 16.565
a1400, 40.655403, 74.464141, 72.713333
a1400, 39.820331, 76.0289, 17.258333
a1400, 39.913154, 73.73468, 66.733329
a1400, 40.981441, 74.185974, 43.601863
a1400, 40.765728, 74.625366, 15.949242
a1400, 40.174892, 74.319122, 20.159999
a1400, 40.533855, 75.62799, 57.803333
a1400, 40.097084, 74.221099, 20.406665
a1400, 40.168617, 73.796844, 11.14
a1400, 39.880512, 75.850952, 103.05944
a1400, 41.093334, 75.291778, 36.611152
a1400, 40.830966, 73.464569, 38.485702
a1400, 41.080879, 73.072357, 176.57048
a1400, 40.075595, 74.964019, 172.38
a1400, 41.310989, 75.621368, 43.749046
a1400, 40.657604, 76.983886, 50.295173
a1400, 40.600795, 74.063629, 66.694999
a1400, 39.840061, 72.618408, 24.933095
a1400, 39.621738, 74.606536, 130.60208
a1400, 40.402431, 74.435882, 36.228637
a1400, 40.428619, 72.842041, 59.299118
a1400, 39.305641, 74.082305, 29.49197
a1400, 40.037941, 76.05371, 23.207857
a1400, 40.53429, 73.121185, 63.119998
a1400, 39.438736, 74.533905, 65.555389
a1400, 40.600105, 73.761413, 14.266666
a1400, 39.349273, 73.118347, 121.91833
a1400, 40.864795, 75.522064, 65.691665
a1400, 40.034488, 74.68396, 67.747055
a1400, 40.866291, 75.877624, 56.606666
a1400, 39.175376, 75.921417, 88.166664
a1400, 40.429515, 76.970642, 8.4883337
a1400, 40.204727, 75.110137, 112.47256
a1400, 40.763763, 73.753326, 69.683334
a1400, 40.470005, 74.234954, 43.599582
a1400, 39.640899, 75.740997, 84.037498
a1400, 40.288585, 76.25177, 34.880001
a1400, 40.83749, 75.835601, 112.60944
a1400, 40.692413, 74.73822, 105.98833
a1400, 40.493778, 76.097656, 15.909999
a1400, 39.884826, 74.192382, 59.106666
a1400, 40.312583, 76.317138, 123.89304
a1400, 40.466091, 76.887207, 108.39446
a1400, 40.489265, 72.26828, 21.563333
a1400, 39.342727, 74.884765, 116.44621
a1400, 40.867603, 74.091308, 38.246566
a1400, 40.499172, 76.805236, 47.514999
a1400, 40.715343, 74.809509, 24.507051
a1400, 39.709053, 77.617218, 26.786666
a1400, 40.912685, 75.480804, 148.49337
a1400, 39.55846, 71.984832, 37.753334
a1400, 40.084064, 73.409576, 71.080131
a1400, 40.91716, 75.0513, 5.4816665
a1400, 39.715198, 71.789276, 25.523332
a1400, 40.848835, 74.97467, 56.728332
a1400, 39.640773, 77.129669, 65.162178
a1400, 39.773578, 77.001953, 53.75394
a1400, 39.892044, 74.825286, 35.401668
a1400, 40.235801, 75.337524, 111.86833
a1400, 39.664215, 74.118957, 114.96508
a1400, 40.335342, 77.573364, 77.709281
a1400, 39.978756, 74.791259, 119.52381
a1400, 40.494171, 74.809967, 43.255001
a1400, 40.692836, 74.17929, 68.649032
a1400, 39.683651, 77.155578, 39.678333
a1400, 40.185367, 75.783935, 59.134128
a1400, 41.086559, 74.666442, 5.5066666
a1400, 40.130928, 74.839569, 44.5
a1400, 39.564998, 74.951965, 6.8116664
a1400, 40.839847, 73.904449, 104.63916
a1400, 39.51902, 74.566772, 148.32856
a1400, 40.974597, 74.528808, 56.696666
a1400, 40.255973, 75.88153, 34.935001
a1400, 40.371429, 75.142547, 58.244216
a1400, 40.79869, 74.350189, 60.475475
a1400, 39.719635, 75.420501, 74.633331
a1400, 41.079334, 72.328918, 103.43166
a1400, 40.594856, 75.476043, 88.52333
a1400, 40.780799, 72.880676, 17.653333
a1400, 40.986755, 75.170593, 98.691665
a1400, 39.924423, 75.506012, 60.7499
a1400, 40.040725, 75.736724, 80.068092
a1400, 39.8306, 74.825256, 87.606246
a1400, 40.627555, 73.949585, 30.334394
a1400, 40.355865, 73.352722, 8.2325754
a1400, 40.045517, 73.222869, 42.848331
a1400, 40.273571, 75.449127, 14.586667
a1400, 39.523445, 75.675933, 135.28666
a1400, 40.519802, 74.686035, 19.073333
a1400, 41.114917, 76.982086, 49.469047
a1400, 40.746383, 75.758331, 34.461666
a1400, 39.727897, 75.232513, 16.173095
a1400, 40.189346, 76.853088, 19.354999
a1400, 40.248485, 77.327819, 22.709999
a1400, 40.227287, 72.291564, 117.11621
a1400, 40.543018, 73.822998, 17.931667
a1400, 39.510086, 74.569549, 52.343334
a1400, 40.81253, 74.988555, 60.915
a1400, 40.760452, 73.51004, 43.948333
a1400, 39.625076, 73.454772, 68.480003
a1400, 39.22612, 74.469055, 83.366668
a1400, 40.426288, 74.906341, 44.938331
a1400, 40.679554, 74.446075, 113.88404
a1400, 40.658733, 75.417175, 41.590831
a1400, 39.417491, 75.365448, 7.8083334
a1400, 39.948276, 73.011871, 59.362949
a1400, 40.753662, 74.835266, 92.499282
a1400, 40.205989, 74.26065, 18.135
a1400, 39.799774, 74.867492, 16.101667
a1400, 40.571224, 73.673339, 58.975391
a1400, 40.631183, 72.731292, 34.145
a1400, 40.778633, 74.359924, 107.44897
a1400, 39.762767, 76.274688, 89.17868
a1400, 40.647792, 74.91397, 51.663333
a1400, 40.20605, 74.488769, 94.020767
a1400, 39.96199, 73.98587, 50.807727
a1400, 39.732814, 76.806549, 126.55
a1400, 39.930946, 78.027038, 148.18167
a1400, 40.346271, 75.04364, 29.093334
a1400, 39.80941, 75.953277, 8.3083334
a1400, 38.536857, 75.99234, 29.766666
a1400, 40.345726, 74.850463, 103.83601
a1400, 40.682407, 75.889465, 98.967727
a1400, 39.198223, 74.684692, 147.97595
a1400, 40.071678, 73.166412, 22.922857
a1400, 40.721447, 74.086853, 73.138336
a1400, 39.824493, 76.892486, 65.440803
a1400, 39.732097, 74.963836, 60.815303
a1400, 40.406505, 72.863983, 58.365001
a1400, 40.945625, 74.918579, 109.74475
a1400, 40.768646, 77.36267, 25.641666
a1400, 40.714107, 73.066162, 62.862915
a1400, 40.57505, 74.332183, 101.90166
a1400, 40.267307, 75.681945, 58.684803
a1400, 39.788284, 73.948455, 69.428337
a1400, 40.825172, 74.65155, 15.489999
a1400, 39.773288, 74.279876, 20.369167
a1400, 41.125911, 75.847991, 55.346668
a1400, 39.406471, 73.735382, 89.716667
a1400, 40.461273, 76.426605, 44.616664
a1400, 40.126052, 74.636108, 52.842575
a1400, 40.58913, 75.08612, 36.982879
a1400, 40.754821, 75.239837, 99.480239
a1400, 39.92123, 73.197204, 35.139999
a1400, 40.519348, 75.586029, 46.456226
a1400, 40.759353, 75.631317, 54.547981
a1400, 40.157245, 74.909179, 49.741664
a1400, 39.740974, 75.305999, 98.310195
a1400, 40.0498, 74.966033, 20.672948
a1400, 40.281871, 75.524169, 20.264999
a1400, 40.909133, 74.760437, 20.799165
a1400, 40.820499, 74.875366, 95.344787
a1400, 39.770599, 78.522064, 86.763092
a1400, 40.705341, 74.61972, 23.656665
a1400, 40.440799, 75.117675, 33.666667
a1400, 40.093723, 74.665374, 11.933333
a1400, 40.950836, 75.027282, 28.293333
a1400, 40.809326, 73.726409, 23.572948
a1400, 40.470451, 75.043335, 135.1432
a1400, 39.946434, 76.008514, 51.389999
a1400, 39.807506, 74.341644, 29.502948
a1400, 40.408725, 76.146911, 49.603332
a1400, 40.764293, 71.708923, 44.756191
a1400, 41.008636, 74.794311, 84.724998
a1400, 40.22927, 73.804443, 32.035831
a1400, 40.14159, 73.091461, 7.605
a1400, 40.626876, 71.854675, 62.361667
a1400, 40.108398, 75.621673, 65.589996
a1400, 40.65422, 73.726654, 53.893333
a1400, 40.308338, 77.518188, 64.765899
a1400, 39.783542, 77.583892, 19.558332
a1400, 40.036422, 74.964294, 68.529289
a1400, 40.814693, 73.971588, 54.846668
a1400, 40.819057, 74.960968, 25.931667
a1400, 39.881385, 73.803863, 73.579612
a1400, 40.459453, 73.305633, 35.639999
a1400, 40.663051, 75.716339, 139.3222
a1400, 41.108398, 75.71112, 53.404998
a1400, 39.722747, 76.336364, 29.125833
a1400, 40.211696, 71.84085, 44.115715
a1400, 40.270298, 73.777069, 89.261665
a1400, 40.501895, 73.983703, 16.684999
a1400, 40.295047, 74.919677, 18.729999
a1400, 40.649032, 76.629089, 60.599998
a1400, 39.521575, 75.371093, 86.066467
a1400, 40.807407, 75.164367, 19.403333
a1400, 40.415576, 74.149536, 98.179283
a1400, 39.687625, 73.966613, 40.988334
a1400, 40.001972, 75.113739, 20.046281
a1400, 41.144687, 74.140014, 28.854999
a1400, 40.336494, 73.176605, 96.242561
a1400, 40.876216, 76.022857, 28.729999
a1400, 40.040573, 73.887695, 60.903331
a1400, 40.423805, 73.9281, 91.474166
a1400, 39.799949, 76.664337, 123.31208
a1400, 39.5223, 74.546112, 67.772918
a1400, 40.812316, 74.397003, 177.77478
a1400, 40.200393, 73.526275, 40.238334
a1400, 40.783821, 71.830902, 85.063331
a1400, 40.860946, 74.250457, 117.20249
a1400, 40.608776, 74.838562, 23.194522
a1400, 40.713962, 74.898956, 26.876213
a1400, 41.213653, 76.650878, 41.956665
a1400, 39.87339, 75.986572, 86.70182
a1400, 40.513382, 71.870117, 79.669914
a1400, 41.016117, 72.755218, 62.868137
a1400, 40.609352, 75.548431, 60.223331
a1400, 40.098686, 74.82373, 143.69705
a1400, 39.678863, 74.888092, 47.136192
a1400, 40.825588, 74.428283, 64.591819
a1400, 40.130939, 74.377777, 25.98106
a1400, 40.320098, 74.673156, 55.871666
a1400, 40.605323, 75.724182, 24.733333
a1400, 41.144943, 73.787536, 52.046665
a1400, 39.845287, 76.672332, 38.833332
a1400, 39.91753, 74.416503, 108.79944
a1400, 39.710754, 71.865936, 129.20123
a1400, 39.328655, 74.855529, 104.63636
a1400, 40.28009, 75.771789, 103.93414
a1400, 39.670997, 75.223297, 7.9683332
a1400, 40.138206, 75.943695, 68.817382
a1400, 40.931114, 73.986846, 66.629234
a1400, 41.172805, 75.092132, 45.852916
a1400, 40.948436, 71.86026, 24.594999
a1400, 39.923824, 74.733276, 59.721668
a1400, 39.986949, 76.935943, 99.952308
a1400, 38.819309, 74.626709, 38.507728
a1400, 40.358371, 74.060974, 74.942619
a1400, 40.780094, 73.117797, 56.03218
a1400, 40.621391, 74.390594, 19.490715
a1400, 40.825004, 74.542114, 36.003334
a1400, 40.858158, 73.406494, 25.343181
a1400, 40.529682, 73.389282, 36.470001
a1400, 40.463214, 73.837158, 115.23515
a1400, 38.924858, 75.837432, 98.699546
a1400, 40.120536, 76.541046, 40.248333
a1400, 39.930866, 74.280609, 151.40634
a1400, 39.653755, 76.458953, 17.833334
a1400, 40.676113, 74.077575, 28.418636
a1400, 40.065597, 72.722168, 112.61031
a1400, 40.880752, 76.450164, 35.286666
a1400, 40.11568, 74.645782, 37.599998
a1400, 40.109233, 77.641937, 46.459049
a1400, 40.947422, 75.192382, 18.6
a1400, 41.229187, 74.572937, 39.693332
a1400, 39.15858, 75.026153, 78.639999
a1400, 40.194232, 77.321258, 95.046669
a1400, 40.574775, 74.826019, 32.786666
a1400, 40.203113, 75.651886, 66.806114
a1400, 40.078636, 75.499145, 126.3
a1400, 40.105308, 76.759521, 169.73345
a1400, 41.125858, 73.731231, 58.634998
a1400, 40.673557, 76.561737, 89.21833
a1400, 40.256481, 74.145019, 81.120002
a1400, 39.612899, 75.813995, 63.941665
a1400, 40.40369, 75.659973, 58.439998
a1400, 40.03405, 74.463653, 96.764999
a1400, 40.069595, 76.981933, 85.238487
a1400, 41.003376, 75.05661, 67.674049
a1400, 40.170696, 74.541534, 72.653335
a1400, 40.261283, 74.763458, 106.43736
a1400, 39.822406, 74.42752, 23.893333
a1400, 40.414943, 73.35733, 50.361667
a1400, 40.201919, 75.664184, 87.231666
a1400, 40.649143, 74.024047, 107.49944
a1400, 39.92057, 75.211914, 16.165
a1400, 39.120334, 75.116058, 70.480003
a1400, 39.342113, 73.872314, 27.472499
a1400, 40.436992, 74.021759, 88.790603
a1400, 39.87733, 76.272003, 7.1416668
a1400, 39.988803, 72.311096, 124.70994
a1400, 40.464004, 72.754028, 27.174999
a1400, 40.500656, 75.367248, 50.789165
a1400, 39.871433, 75.877838, 52.086765
a1400, 40.041351, 74.415679, 59.607822
a1400, 40.181667, 73.629119, 36.095001
a1400, 40.385879, 74.209503, 146.00959
a1400, 40.129882, 73.987152, 37.034393
a1400, 40.872222, 73.519805, 11.35119
a1400, 38.874797, 74.507324, 7.6916666
a1400, 40.45375, 75.630737, 67.138511
a1400, 40.719642, 74.584014, 35.449165
a1400, 40.635299, 73.021759, 34.801971
a1400, 40.00962, 73.264984, 19.454999
a1400, 40.717804, 75.952697, 65.82727
a1400, 40.773368, 76.460327, 33.088333
a1400, 39.533454, 73.613006, 31.756666
a1400, 39.665565, 74.571106, 145.19306
a1400, 40.379093, 75.249755, 44.243331
a1400, 40.595562, 76.754028, 121.89167
a1400, 39.021789, 76.690551, 37.916667
a1400, 40.767871, 76.270874, 116.68666
a1400, 40.282608, 75.233886, 37.701667
a1400, 40.246067, 75.690521, 31.67
a1400, 40.50933, 75.307617, 35.213333
a1400, 40.621238, 77.186035, 36.879901
a1400, 38.327133, 74.419647, 72.702919
a1400, 40.066715, 73.13208, 58.139999
a1400, 39.917373, 74.663421, 80.728729
a1400, 40.398689, 75.762451, 67.289779
a1400, 41.00278, 75.190399, 30.489242
a1400, 40.670276, 75.038391, 11.803333
a1400, 39.648109, 74.122192, 25.651189
a1400, 40.94588, 73.407501, 46.822177
a1400, 39.842548, 76.803558, 46.908332
a1400, 39.920745, 76.208221, 66.794395
a1400, 40.222633, 75.020904, 22.84
a1400, 40.045982, 74.704071, 13.521666
a1400, 40.803386, 75.84793, 61.403331
a1400, 40.653923, 75.528076, 9.0
a1400, 39.877304, 77.271301, 56.706249
a1400, 39.690048, 75.469604, 70.51667
a1400, 40.092628, 77.157959, 17.475
a1400, 39.872379, 75.149078, 15.593333
a1400, 40.740829, 74.365509, 42.213233
a1400, 40.890155, 74.132354, 15.453095
a1400, 41.123821, 73.997619, 105.23666
a1400, 41.223506, 74.803039, 30.67238
a1400, 40.119976, 72.79013, 92.794418
a1400, 39.823764, 74.026367, 90.312622
a1400, 40.357902, 73.427185, 79.270507
a1400, 40.897869, 76.238372, 65.022384
a1400, 39.992317, 74.967224, 76.919998
a1400, 40.049503, 74.66455, 18.135
a1400, 41.00745, 75.238555, 46.871666
a1400, 40.170864, 73.596038, 49.396667
a1400, 39.436019, 75.260314, 86.187896
a1400, 39.465923, 75.901641, 69.571662
a1400, 40.865703, 74.143066, 147.56173
